window,long_thr,short_thr,train_start,test_start,test_end,n_factors,sharpe,mdd,winrate,n_trades,n_bars
5,0.55,0.25,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.5073598434675228,-0.08054199567503595,0.2785515320334262,1,718
5,0.6,0.45,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.3434051462735201,-0.05823218657455109,0.3286908077994429,24,718
5,0.6,0.4,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.114222004458897,-0.06612442087854464,0.28133704735376047,15,718
5,0.6,0.35,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,0.9034931500009133,-0.08698333231572397,0.24651810584958217,8,718
5,0.6,0.3,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.3611771933322911,-0.07065471612733043,0.22284122562674094,2,718
5,0.6,0.25,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.3989759113013724,-0.07065471612733043,0.21727019498607242,1,718
5,0.65,0.45,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.2084754964268396,-0.05174935524967561,0.25348189415041783,14,718
5,0.65,0.4,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,0.8849051726615396,-0.05263537209570113,0.20612813370473537,10,718
5,0.65,0.35,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,0.5884760127232105,-0.07349428353288046,0.1713091922005571,5,718
5,0.65,0.3,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.1682631199781128,-0.048493598430610296,0.14763231197771587,2,718
5,0.65,0.25,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.221318520692693,-0.04283831404802152,0.14206128133704735,1,718
5,0.7,0.45,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.1479386728854413,-0.03441200441091852,0.19498607242339833,6,718
5,0.7,0.4,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,0.7567103714794977,-0.043352509133428474,0.14763231197771587,5,718
5,0.7,0.35,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,0.3819181110823254,-0.042657686999906796,0.11281337047353761,2,718
5,0.7,0.3,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.044864928593129,-0.034169815881401,0.08913649025069638,1,718
